"id","num_changes","created_at","user","tags","min_x","max_x","min_y","max_y"
"83186278","1","2020-04-07 09:07:58.000","Shen Qiao","{""comment"":""Adding pharmacies to make a difference "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Personal knowledge ""}","28.0621719","28.0621719","-26.1307242","-26.1307242"
"83223317","0","2020-04-08 02:49:28.000","Dewi Sulistioningrum","{""comment"":""mapathon COVID 19 menambahkan informasi RSPAD #indonesiahospitalmapping #covid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""website""}",,,,
"83223401","0","2020-04-08 02:53:14.000","Dewi Sulistioningrum","{""comment"":""#indonesiahospitalmapping #covid19 "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""website""}",,,,
"83223559","1","2020-04-08 02:59:01.000","Dewi Sulistioningrum","{""comment"":""#indonesiahospitalmapping #covid19 "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""website""}","106.8099625","106.8107220","-6.1718719","-6.1713907"
"83224518","1","2020-04-08 03:35:01.000","Dewi Sulistioningrum","{""comment"":""add RS COVID 19 Indonesia"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""website""}","106.8352818","106.8389779","-6.1781396","-6.1752916"
"83224726","1","2020-04-08 03:42:36.000","ahdanasd","{""comment"":""#indonesiahospitalmapping #covid19 "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""https://www.rskariadi.co.id""}","110.4064485","110.4111997","-6.9954225","-6.9914226"
"83239853","1","2020-04-08 08:21:38.000","rnjawarneh","{""comment"":""update healthsite"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","35.8639884","35.8639884","32.5226582","32.5226582"
"83240257","1","2020-04-08 08:27:18.000","rnjawarneh","{""comment"":""create new healthsite"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","35.8557755","35.8557755","32.5363488","32.5363488"
"83268513","1","2020-04-08 18:54:31.000","Betsy Smalley","{""comment"":""added in-store pharmacy #AGS #TeachOSM #geosmalley "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website, local knowledge""}","-101.9064009","-101.9064009","33.5757801","33.5757801"
"83268663","1","2020-04-08 18:59:40.000","Betsy Smalley","{""comment"":""added in-store pharmacy #AGS #TeachOSM #geosmalley "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website, local knowledge""}","-101.8751907","-101.8751907","33.5185887","33.5185887"
"83268976","1","2020-04-08 19:11:41.000","Betsy Smalley","{""comment"":""added in-store pharmacy #AGS #TeachOSM #geosmalley "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website""}","-101.8084145","-101.8084145","33.5971635","33.5971635"
"83269052","1","2020-04-08 19:14:36.000","Betsy Smalley","{""comment"":""edited in-store pharmacy #AGS #TeachOSM #geosmalley  "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website""}","-101.9207749","-101.9207749","33.5919500","33.5919501"
"83269235","1","2020-04-08 19:20:58.000","Betsy Smalley","{""comment"":""added in-store pharmacy #AGS #TeachOSM #geosmalley  "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website, local knowledge""}","-101.9405508","-101.9405508","33.5483247","33.5483247"
"83269359","1","2020-04-08 19:25:06.000","Betsy Smalley","{""comment"":""added in-store pharmacy #AGS #TeachOSM #geosmalley  "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website""}","-101.8892455","-101.8892455","33.5478732","33.5478732"
"83269475","1","2020-04-08 19:29:12.000","Betsy Smalley","{""comment"":""added in-store pharmacy #AGS #TeachOSM #geosmalley  "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website""}","-101.8689358","-101.8689358","33.5991340","33.5991340"
"83269541","1","2020-04-08 19:32:09.000","Betsy Smalley","{""comment"":""added in-store pharmacy #AGS #TeachOSM #geosmalley  "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website""}","-101.9419777","-101.9419777","33.5205386","33.5205386"
"83269624","1","2020-04-08 19:35:29.000","Betsy Smalley","{""comment"":""added in-store pharmacy #AGS #TeachOSM #geosmalley  "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website""}","-101.9062936","-101.9062936","33.5757488","33.5757488"
"83269736","1","2020-04-08 19:39:45.000","Betsy Smalley","{""comment"":""added in-store pharmacy #AGS #TeachOSM #geosmalley  "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website""}","-101.8855709","-101.8855709","33.4773975","33.4773975"
"83269827","1","2020-04-08 19:42:55.000","Betsy Smalley","{""comment"":""added in-store pharmacy #AGS #TeachOSM #geosmalley  "",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""United website""}","-101.9555283","-101.9555283","33.5906440","33.5906440"
"83291092","0","2020-04-09 07:44:08.000","Dewi Sulistioningrum","{""comment"":""melengkapi data RS COVID 19 #indonesiahospitalmapping #covid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""website""}",,,,
"83291129","0","2020-04-09 07:44:39.000","Dewi Sulistioningrum","{""comment"":""#indonesiahospitalmapping #covid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""website""}",,,,
"83291193","1","2020-04-09 07:45:40.000","Dewi Sulistioningrum","{""comment"":""#indonesiahospitalmapping #covid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""website""}","108.5534937","108.5562047","-6.7317232","-6.7289706"
"83291494","1","2020-04-09 07:49:48.000","Dewi Sulistioningrum","{""comment"":""#indonesiahospitalmapping #covid19 melengkapi atribut RS"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""website""}","108.3206905","108.3224079","-6.3305554","-6.3289559"
"83291626","1","2020-04-09 07:51:48.000","RizkyA","{""comment"":""adding address, hospital contact number, and hospital url/website"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""the hospital website""}","110.4045662","110.4054634","-6.9977507","-6.9966046"
"83291953","1","2020-04-09 07:56:42.000","RizkyA","{""comment"":""adding address, contact number, and also open hours"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""a website and local knowledge""}","110.4418904","110.4449310","-7.0487622","-7.0460740"
"83292276","1","2020-04-09 08:01:46.000","Dewi Sulistioningrum","{""comment"":""#indonesiahospitalmapping #covid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""website""}","107.5974051","107.5992738","-6.9000879","-6.8959834"
"83292304","1","2020-04-09 08:02:10.000","RizkyA","{""comment"":""adding new doctor's practice place"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","110.4075819","110.4075819","-6.9779886","-6.9779886"
"83293918","0","2020-04-09 08:28:29.000","Alessandro Musetta","{""comment"":""individual contribution"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}",,,,
"83293956","0","2020-04-09 08:29:07.000","Alessandro Musetta","{""comment"":""individual contribution"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}",,,,
"83294175","1","2020-04-09 08:32:59.000","Alessandro Musetta","{""comment"":""individual contribution"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","-43.4185749","-43.4185749","-22.5945482","-22.5945482"
"83294613","1","2020-04-09 08:40:10.000","Alessandro Musetta","{""comment"":""individual contribution"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","-43.4167725","-43.4167725","-22.5920718","-22.5920718"
"83314211","1","2020-04-09 14:20:39.000","Allan Bayers","{""comment"":""Vital source for prescription and nonprescription drugs, emergency kit and first-aid devices."",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""https://www.mercurydrug.com/""}","121.0084176","121.0084176","14.4194269","14.4194269"
"83325360","1","2020-04-09 19:40:43.000","sejohnson","{""comment"":""Update address info for VA hospital Center"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge, web search""}","-77.1295636","-77.1254146","38.8878434","38.8920837"
"83381112","1","2020-04-10 20:04:23.000","sejohnson","{""comment"":""#americangeo #teachosm Updated CVS in Arlington"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge, store website""}","-77.1055042","-77.1050643","38.8732415","38.8735861"
"83382096","1","2020-04-10 20:46:29.000","ntx_geography","{""comment"":""American Geographical Society, TeachOSM"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""live in area""}","-96.7933112","-96.7890090","33.0124782","33.0159103"
"83382160","1","2020-04-10 20:49:18.000","ntx_geography","{""comment"":""American Geographical Society, TeachOSM"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","-96.7957199","-96.7957199","33.0012226","33.0012226"
"83382562","1","2020-04-10 21:07:26.000","rnjawarneh","{""comment"":""#Youthmappers #YUMappers #Mapping COVID19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge, a website""}","35.8575565","35.8575565","32.5241101","32.5241101"
"83398578","1","2020-04-11 13:19:46.000","noorbaninaser","{""comment"":""#youthmappers  #yumappers #mapping19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge website""}","35.7335205","35.7335206","32.3961746","32.3961746"
"83398676","1","2020-04-11 13:23:26.000","maha_alomari","{""comment"":""#youthmappers #yumappers #mappingcovid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledg website""}","35.8040965","35.8042383","32.4847937","32.4849102"
"83400245","1","2020-04-11 14:15:33.000","noorbaninaser","{""comment"":""#youthmappers #yumappers #mappingcovid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge website""}","35.7211876","35.7211876","32.3862312","32.3862312"
"83400812","1","2020-04-11 14:34:23.000","noorbaninaser","{""comment"":""#youthmappers #yumappers #mappingcovid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge website""}","35.7291913","35.7291913","32.3814383","32.3814383"
"83401578","1","2020-04-11 14:57:15.000","noorbaninaser","{""comment"":""#youthmappers #yumappers #mappingcovid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge website""}","35.7319915","35.7319915","32.3829061","32.3829061"
"83406960","1","2020-04-11 17:40:29.000","noorbaninaser","{""comment"":""#youthmappers #yumappers #mappingcovid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge website""}","35.7291591","35.7291591","32.3815471","32.3815471"
"83407541","1","2020-04-11 18:03:17.000","noorbaninaser","{""comment"":""#youthmappers #yumappers #mappingcovid19"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""website local knowledage""}","35.7274210","35.7274210","32.3834860","32.3834860"
"83550263","0","2020-04-14 18:49:56.000","noelledwyer","{""comment"":""added phone number, website, and hospital tag"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""https://www.bethesdaweb.com/""}",,,,
"83550401","1","2020-04-14 18:53:25.000","noelledwyer","{""comment"":""added phone number"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""https://www.walgreens.com/locator/walgreens-1601+s+congress+ave-boynton+beach-fl-33426/id=5490""}","-80.0909544","-80.0909543","26.5126849","26.5126849"
